"AttributeName","Consistency","ValueIDS","RecordIDS","Values","FusedValue","IsCorrect","CorrectValue"
"Title","0.0","Title-{MB_14982+WDC_32950}","MB_14982+WDC_32950","{Maybe (We Should Call It a Day)|Maybe (We Should Call It a Day) (UK Chart Top 20 - No. 15)}","Maybe (We Should Call It a Day) (UK Chart Top 20 - No. 15)",,
"Title","1.0","Title-{MB_8130+spy_9958}","MB_8130+spy_9958","{En Büyük Aşk|En Büyük Aşk}","En Büyük Aşk",,
"Title","1.0","Title-{MB_32927+MB_32928+spy_19892}","MB_32927+MB_32928+spy_19892","{Mélo|Mélo|Mélo}","Mélo",,
"Title","1.0","Title-{MB_38628+spy_2461}","MB_38628+spy_2461","{Dhindora|Dhindora}","Dhindora",,
"Title","1.0","Title-{MB_31965+WDC_16923+WDC_27587+WDC_29783+WDC_32503}","MB_31965+WDC_16923+WDC_27587+WDC_29783+WDC_32503","{Volcano|Volcano|Volcano|Volcano|Volcano}","Volcano",,
"Title","1.0","Title-{MB_73784+spy_8704}","MB_73784+spy_8704","{Bohemien|Bohemien}","Bohemien",,
"Title","1.0","Title-{MB_58978+WDC_21954}","MB_58978+WDC_21954","{End of an Era|End of an Era}","End of an Era",,
"Title","1.0","Title-{MB_76744+WDC_35450}","MB_76744+WDC_35450","{Call It Luck|Call It Luck}","Call It Luck",,
"Title","1.0","Title-{MB_24587+WDC_10529+WDC_12683+WDC_15499+WDC_33490+WDC_5024}","MB_24587+WDC_10529+WDC_12683+WDC_15499+WDC_33490+WDC_5024","{Trust|Trust|Trust|Trust|Trust|Trust}","Trust",,
"Title","1.0","Title-{MB_20454+MB_20458+spy_16371}","MB_20454+MB_20458+spy_16371","{Chiaramente visibili dallo spazio|Chiaramente visibili dallo spazio|Chiaramente visibili dallo spazio}","Chiaramente visibili dallo spazio",,
"Title","1.0","Title-{MB_30757+spy_15463}","MB_30757+spy_15463","{Alles bunt|Alles bunt}","Alles bunt",,
"Title","1.0","Title-{MB_31441+MB_31442+MB_31443+MB_31445+spy_17461}","MB_31441+MB_31442+MB_31443+MB_31445+spy_17461","{Boomiverse|Boomiverse|Boomiverse|Boomiverse|BOOMIVERSE}","Boomiverse",,
"Title","0.0","Title-{MB_11801+WDC_2910}","MB_11801+WDC_2910","{Pericos & Friends|Pericos & Friends (Extended)}","Pericos & Friends (Extended)",,
"Title","1.0","Title-{MB_21053+WDC_40283}","MB_21053+WDC_40283","{Big Band Bossa Nova|Big Band Bossa Nova}","Big Band Bossa Nova",,
"Title","1.0","Title-{MB_23731+WDC_14750}","MB_23731+WDC_14750","{Hypnotized|Hypnotized}","Hypnotized",,
"Title","1.0","Title-{MB_68422+WDC_95}","MB_68422+WDC_95","{Panthera|Panthera}","Panthera",,
"Title","0.6666666666666666","Title-{MB_75845+WDC_39878+spy_1244}","MB_75845+WDC_39878+spy_1244","{The Night Game|The Night Game (Explicit)|The Night Game}","The Night Game (Explicit)",,
"Title","1.0","Title-{MB_71016+WDC_8730}","MB_71016+WDC_8730","{Pfadfinder|Pfadfinder}","Pfadfinder",,
"Title","1.0","Title-{MB_32810+spy_10781}","MB_32810+spy_10781","{Classic|Classic}","Classic",,
"Title","1.0","Title-{MB_17319+MB_17324+spy_7334}","MB_17319+MB_17324+spy_7334","{Meu Carona|Meu Carona|Meu Carona}","Meu Carona",,
"Title","1.0","Title-{MB_45611+MB_45614+spy_3099}","MB_45611+MB_45614+spy_3099","{Vision|Vision|Vision}","Vision",,
"Title","1.0","Title-{MB_2191+MB_2195+spy_3199}","MB_2191+MB_2195+spy_3199","{800 BC|800 BC|800 BC}","800 BC",,
"Title","1.0","Title-{MB_30275+MB_30276+spy_293}","MB_30275+MB_30276+spy_293","{After the Landslide|After The Landslide|After The Landslide}","After The Landslide",,
"Title","1.0","Title-{MB_77871+WDC_1778}","MB_77871+WDC_1778","{ACTIVE|ACTIVE}","ACTIVE",,
"Title","1.0","Title-{MB_63719+spy_144}","MB_63719+spy_144","{Fireworks|Fireworks}","Fireworks",,
"Title","1.0","Title-{MB_48867+WDC_5145+WDC_7153+WDC_9791}","MB_48867+WDC_5145+WDC_7153+WDC_9791","{Raspberries|Raspberries|Raspberries|Raspberries}","Raspberries",,
"Title","1.0","Title-{MB_37053+WDC_420}","MB_37053+WDC_420","{The Americans: Music from the TV Series|The Americans: Music from the TV Series}","The Americans: Music from the TV Series",,
"Title","1.0","Title-{MB_64535+WDC_37436}","MB_64535+WDC_37436","{Intro|INTRO}","INTRO",,
"Title","1.0","Title-{MB_25212+WDC_159+WDC_18909}","MB_25212+WDC_159+WDC_18909","{Study Series 04: Familiar Shapes and Noises|Study Series 04: Familiar Shapes and Noises|Study Series 04: Familiar Shapes and Noises}","Study Series 04: Familiar Shapes and Noises",,
"Title","1.0","Title-{MB_38971+WDC_39683}","MB_38971+WDC_39683","{Play On|Play On}","Play On",,
"Title","0.6666666666666666","Title-{MB_40327+WDC_35562+WDC_41161}","MB_40327+WDC_35562+WDC_41161","{A Diamond for Disease|A Diamond For Disease (Explicit)|A Diamond For Disease (Explicit)}","A Diamond For Disease (Explicit)",,
"Title","1.0","Title-{MB_24989+WDC_28269}","MB_24989+WDC_28269","{Breath From Another|Breath From Another}","Breath From Another",,
"Title","1.0","Title-{MB_8446+WDC_3067}","MB_8446+WDC_3067","{Have Yourself a Looney Tunes Christmas|Have Yourself a Looney Tunes Christmas}","Have Yourself a Looney Tunes Christmas",,
"Title","1.0","Title-{MB_60853+WDC_24110}","MB_60853+WDC_24110","{Xavi|Xavi}","Xavi",,
"Title","1.0","Title-{MB_63518+spy_4693}","MB_63518+spy_4693","{Astrid S|Astrid S}","Astrid S",,
"Title","1.0","Title-{MB_13472+spy_731}","MB_13472+spy_731","{Transpiração Contínua Prolongada - Edição Comemorativa|Transpiração Contínua Prolongada - Edição Comemorativa}","Transpiração Contínua Prolongada - Edição Comemorativa",,
"Title","1.0","Title-{MB_14865+MB_14869+spy_13838}","MB_14865+MB_14869+spy_13838","{Cure|Cure|Cure}","Cure",,
"Title","1.0","Title-{MB_69395+WDC_21138+WDC_35261+WDC_39272}","MB_69395+WDC_21138+WDC_35261+WDC_39272","{Heroes & Gods|Heroes & Gods|Heroes & Gods|Heroes & Gods}","Heroes & Gods",,
"Title","1.0","Title-{MB_57319+WDC_2193}","MB_57319+WDC_2193","{Yo vengo aquí|Yo Vengo Aquí}","Yo Vengo Aquí",,
"Title","1.0","Title-{MB_18549+WDC_2027}","MB_18549+WDC_2027","{Rise Of Artificial|Rise Of Artificial}","Rise Of Artificial",,
"Title","1.0","Title-{MB_66143+WDC_41674}","MB_66143+WDC_41674","{My Love|My Love}","My Love",,
"Title","1.0","Title-{MB_18780+MB_18783+spy_2511}","MB_18780+MB_18783+spy_2511","{Starry Night Over the Phone|Starry Night Over the Phone|Starry Night Over The Phone}","Starry Night Over the Phone",,
"Title","1.0","Title-{MB_49106+spy_15273}","MB_49106+spy_15273","{Seven Minutes in Heaven|Seven Minutes In Heaven}","Seven Minutes in Heaven",,
"Title","1.0","Title-{MB_56856+WDC_3407}","MB_56856+WDC_3407","{Ammunition|Ammunition}","Ammunition",,
"Title","1.0","Title-{MB_5248+spy_10207}","MB_5248+spy_10207","{Trippple Cross|Trippple Cross}","Trippple Cross",,
"Title","0.0","Title-{MB_6833+WDC_9797}","MB_6833+WDC_9797","{Wait For Now|Wait For Now (Pépé Bradock Remixes)}","Wait For Now (Pépé Bradock Remixes)",,
"Title","1.0","Title-{MB_60071+WDC_15686}","MB_60071+WDC_15686","{The Veil|The Veil}","The Veil",,
"Title","1.0","Title-{MB_69744+spy_17442}","MB_69744+spy_17442","{Muchachos, ahora nos volvimos a ilusionar|Muchachos, Ahora Nos Volvimos a Ilusionar}","Muchachos, Ahora Nos Volvimos a Ilusionar",,
"Title","1.0","Title-{MB_52468+WDC_19398}","MB_52468+WDC_19398","{30 años y un día|30 años y un día}","30 años y un día",,
"Title","1.0","Title-{MB_72577+WDC_10922+WDC_2799+WDC_32649+WDC_36099+WDC_41653+WDC_4257+WDC_7293}","MB_72577+WDC_10922+WDC_2799+WDC_32649+WDC_36099+WDC_41653+WDC_4257+WDC_7293","{Lemon Parade|Lemon Parade|Lemon Parade|Lemon Parade|Lemon Parade|Lemon Parade|Lemon Parade|Lemon Parade}","Lemon Parade",,
"Title","0.6666666666666666","Title-{MB_16412+WDC_29157+WDC_44336}","MB_16412+WDC_29157+WDC_44336","{Blues for the Red Sun|Blues For The Red Sun (Explicit)|Blues For The Red Sun (Explicit)}","Blues For The Red Sun (Explicit)",,
"Title","1.0","Title-{MB_8616+MB_8617+spy_3060}","MB_8616+MB_8617+spy_3060","{The Definition|The Definition|The Definition}","The Definition",,
"Title","1.0","Title-{MB_15029+WDC_2494+WDC_27544+WDC_9655}","MB_15029+WDC_2494+WDC_27544+WDC_9655","{Power|Power|Power|Power}","Power",,
"Title","1.0","Title-{MB_27856+WDC_25615}","MB_27856+WDC_25615","{Chimène|Chimène}","Chimène",,
"Title","1.0","Title-{MB_72417+WDC_724}","MB_72417+WDC_724","{World Boogie Is Coming|World Boogie Is Coming}","World Boogie Is Coming",,
"Title","1.0","Title-{MB_19091+WDC_42348}","MB_19091+WDC_42348","{Har de puttet noget i kaffen?|Har De Puttet Noget I Kaffen ...?}","Har De Puttet Noget I Kaffen ...?",,
"Title","1.0","Title-{MB_34760+spy_13657}","MB_34760+spy_13657","{Poisson d'avril|Poisson d'Avril}","Poisson d'Avril",,
"Title","1.0","Title-{MB_58092+WDC_41055+WDC_43643+WDC_6845}","MB_58092+WDC_41055+WDC_43643+WDC_6845","{The World Is Outside|The World Is Outside|The World Is Outside|The World Is Outside}","The World Is Outside",,
"Title","0.0","Title-{MB_6681+WDC_44740}","MB_6681+WDC_44740","{The Remixes, Volume 2|The Remixes Vol. 2}","The Remixes, Volume 2",,
"Title","1.0","Title-{MB_69087+spy_11716}","MB_69087+spy_11716","{Visor|Visor}","Visor",,
"Title","1.0","Title-{MB_44745+spy_8790}","MB_44745+spy_8790","{Deep Voice|Deep Voice}","Deep Voice",,
"Title","1.0","Title-{MB_80098+MB_80099+spy_6905}","MB_80098+MB_80099+spy_6905","{L.O.V.E.|L.O.V.E.|L.O.V.E.}","L.O.V.E.",,
"Title","1.0","Title-{MB_62495+MB_62496+MB_62498+spy_3574}","MB_62495+MB_62496+MB_62498+spy_3574","{Brighter Days|Brighter Days|Brighter Days|Brighter Days}","Brighter Days",,
"Title","0.0","Title-{MB_75480+WDC_43079}","MB_75480+WDC_43079","{You Reached for the Stars: The Best of Twink|You Reached For The Stars}","You Reached for the Stars: The Best of Twink",,
"Title","1.0","Title-{MB_50777+WDC_6668}","MB_50777+WDC_6668","{Declaration of Dependence|Declaration Of Dependence}","Declaration of Dependence",,
"Title","1.0","Title-{MB_63103+WDC_32039}","MB_63103+WDC_32039","{Alles für alle|Alles für alle}","Alles für alle",,
"Title","1.0","Title-{MB_43623+spy_17604}","MB_43623+spy_17604","{MESSAGE|MESSAGE}","MESSAGE",,
"Title","1.0","Title-{MB_2608+MB_2610+spy_10764}","MB_2608+MB_2610+spy_10764","{Steam|Steam|Steam}","Steam",,
"Title","1.0","Title-{MB_15209+spy_14843}","MB_15209+spy_14843","{Alph Lauren 3|Alph Lauren 3}","Alph Lauren 3",,
"Title","1.0","Title-{MB_69694+spy_2192}","MB_69694+spy_2192","{dreAMEE|dreAMEE}","dreAMEE",,
"Title","0.0","Title-{MB_120+WDC_12348}","MB_120+WDC_12348","{Banned in New York (Live at Sweet Basil) (1998)|Banned In New York}","Banned in New York (Live at Sweet Basil) (1998)",,
"Title","1.0","Title-{MB_65293+WDC_2235}","MB_65293+WDC_2235","{The Seventh Seal|The Seventh Seal}","The Seventh Seal",,
"Title","1.0","Title-{MB_76957+spy_17920}","MB_76957+spy_17920","{Matt & Kim|Matt & Kim}","Matt & Kim",,
"Title","1.0","Title-{MB_16182+WDC_13765+WDC_8637}","MB_16182+WDC_13765+WDC_8637","{Swallow|Swallow|Swallow}","Swallow",,
"Title","1.0","Title-{MB_68693+WDC_5065}","MB_68693+WDC_5065","{Synd|Synd}","Synd",,
"Title","0.0","Title-{MB_58714+WDC_45211}","MB_58714+WDC_45211","{The Steinway Sessions|The Steinway Sessions: David Benoit}","The Steinway Sessions: David Benoit",,
"Title","1.0","Title-{MB_18782+spy_2510}","MB_18782+spy_2510","{Speeding|Speeding}","Speeding",,
"Title","1.0","Title-{MB_16168+spy_4475}","MB_16168+spy_4475","{You|YOU}","You",,
"Title","1.0","Title-{MB_58943+spy_15951}","MB_58943+spy_15951","{我的驕傲|我的驕傲}","我的驕傲",,
"Title","1.0","Title-{MB_2933+WDC_24358}","MB_2933+WDC_24358","{Greatest Hits|Greatest Hits}","Greatest Hits",,
"Title","1.0","Title-{MB_67893+WDC_16502}","MB_67893+WDC_16502","{Ragnarok|Ragnarok}","Ragnarok",,
"Title","1.0","Title-{MB_74894+WDC_7310}","MB_74894+WDC_7310","{Hora Kota|Hora Kota}","Hora Kota",,
"Title","1.0","Title-{MB_19928+spy_15356}","MB_19928+spy_15356","{An Evening With Manuel Agnelli|An Evening With Manuel Agnelli}","An Evening With Manuel Agnelli",,
"Title","1.0","Title-{MB_69718+WDC_33226}","MB_69718+WDC_33226","{From in the Shadows|From In The Shadows}","From in the Shadows",,
"Title","1.0","Title-{MB_2998+MB_3002+spy_19280}","MB_2998+MB_3002+spy_19280","{Relaxer|Relaxer|RELAXER}","Relaxer",,
"Title","1.0","Title-{MB_22841+MB_22842+MB_22844+MB_22848+spy_15965}","MB_22841+MB_22842+MB_22844+MB_22848+spy_15965","{Déjenme llorar|Déjenme llorar|Déjenme llorar|Déjenme llorar|Déjenme Llorar}","Déjenme llorar",,
"Title","0.75","Title-{MB_8516+MB_8522+MB_8523+spy_4167}","MB_8516+MB_8522+MB_8523+spy_4167","{Real hasta la muerte: The Mixtape|Real hasta la muerte|Real hasta la muerte|Real Hasta la Muerte}","Real hasta la muerte: The Mixtape",,
"Title","1.0","Title-{MB_37932+WDC_10787}","MB_37932+WDC_10787","{Backlash|Backlash}","Backlash",,
"Title","1.0","Title-{MB_72663+WDC_32825}","MB_72663+WDC_32825","{Urban Poet|Urban Poet}","Urban Poet",,
"Title","1.0","Title-{MB_77684+MB_77686+spy_1628}","MB_77684+MB_77686+spy_1628","{Y|Y|Y}","Y",,
"Title","1.0","Title-{MB_70360+MB_70363+MB_70365+spy_5283}","MB_70360+MB_70363+MB_70365+spy_5283","{QUAVO HUNCHO|QUAVO HUNCHO|QUAVO HUNCHO|QUAVO HUNCHO}","QUAVO HUNCHO",,
"Title","1.0","Title-{MB_43918+WDC_1264+WDC_19508+WDC_23500}","MB_43918+WDC_1264+WDC_19508+WDC_23500","{Ich bin verliebt in die Liebe|Ich bin verliebt in die Liebe|Ich bin verliebt in die Liebe|Ich bin verliebt in die Liebe}","Ich bin verliebt in die Liebe",,
"Title","1.0","Title-{MB_54671+WDC_30239}","MB_54671+WDC_30239","{Copy Cats|Copy Cats}","Copy Cats",,
"Title","1.0","Title-{MB_24833+spy_18889}","MB_24833+spy_18889","{Enfants terribles|Enfants terribles}","Enfants terribles",,
"Title","1.0","Title-{MB_44063+WDC_9571}","MB_44063+WDC_9571","{Billy Fury|Billy Fury}","Billy Fury",,
"Title","1.0","Title-{MB_13426+WDC_29036}","MB_13426+WDC_29036","{This Is What I Do|This Is What I Do}","This Is What I Do",,
"Title","1.0","Title-{MB_38278+WDC_13852+WDC_37989}","MB_38278+WDC_13852+WDC_37989","{Venus|Venus|Venus}","Venus",,
"Title","1.0","Title-{MB_54407+WDC_12963+WDC_38003}","MB_54407+WDC_12963+WDC_38003","{Everything Is|Everything Is|Everything Is}","Everything Is",,
"Title","1.0","Title-{MB_41414+WDC_5298}","MB_41414+WDC_5298","{Free Again|Free Again}","Free Again",,
"Title","0.0","Title-{MB_71708+WDC_37734}","MB_71708+WDC_37734","{Weil ich Bock hatte|Weil ich Bock hatte (Explicit)}","Weil ich Bock hatte (Explicit)",,
"Title","1.0","Title-{MB_74854+WDC_43695}","MB_74854+WDC_43695","{Sidewalk Stories|Sidewalk Stories}","Sidewalk Stories",,
"Title","1.0","Title-{MB_47732+WDC_9731}","MB_47732+WDC_9731","{Do You Really Need Me 2012|Do You Really Need Me 2012}","Do You Really Need Me 2012",,
"Title","0.0","Title-{MB_76643+spy_1139}","MB_76643+spy_1139","{Tú y yo|Tú Y Yo (Live)}","Tú Y Yo (Live)",,
"Title","1.0","Title-{MB_24957+WDC_13889+WDC_1449+WDC_43478+WDC_43721}","MB_24957+WDC_13889+WDC_1449+WDC_43478+WDC_43721","{How Did We Not Get Loved?|How Did We Not Get Loved?|How Did We Not Get Loved?|How Did We Not Get Loved?|How Did We Not Get Loved?}","How Did We Not Get Loved?",,
"Title","1.0","Title-{MB_51155+WDC_868}","MB_51155+WDC_868","{Invoking the Muse|Invoking the Muse}","Invoking the Muse",,
"Title","1.0","Title-{MB_34000+WDC_1901}","MB_34000+WDC_1901","{Dinero|Dinero}","Dinero",,
"Title","1.0","Title-{MB_6875+WDC_10538}","MB_6875+WDC_10538","{Change|Change}","Change",,
"Title","1.0","Title-{MB_33389+WDC_29498}","MB_33389+WDC_29498","{New Land|New Land}","New Land",,
"Title","1.0","Title-{MB_45203+WDC_12775}","MB_45203+WDC_12775","{Freak|Freak}","Freak",,
"Title","1.0","Title-{MB_57417+MB_57425+WDC_21786+spy_15192}","MB_57417+MB_57425+WDC_21786+spy_15192","{I Don’t Want: The Gold Fire Sessions|I Don’t Want: The Gold Fire Sessions|I Don't Want: The Gold Fire Sessions|I Don't Want: The Gold Fire Sessions}","I Don’t Want: The Gold Fire Sessions",,
"Title","1.0","Title-{MB_38063+WDC_31240}","MB_38063+WDC_31240","{Cousin Paul From Paddington|Cousin Paul From Paddington}","Cousin Paul From Paddington",,
"Title","0.4","Title-{MB_73852+WDC_2698+WDC_40688+WDC_41434+WDC_44451}","MB_73852+WDC_2698+WDC_40688+WDC_41434+WDC_44451","{Have It All|Have It All (Acoustic)|Have It All (Easy Star All-Stars & Michael Goldwasser Reggae Mix)|Have It All|Have It All (Easy Star All-Stars & Michael Goldwasser Reggae Mix)}","Have It All (Easy Star All-Stars & Michael Goldwasser Reggae Mix)",,
"Title","1.0","Title-{MB_3426+WDC_28574}","MB_3426+WDC_28574","{O vivere o ridere|O Vivere O Ridere}","O Vivere O Ridere",,
"Title","1.0","Title-{MB_53195+spy_1336}","MB_53195+spy_1336","{Sebuah Nama, Sebuah Cerita|Sebuah Nama, Sebuah Cerita}","Sebuah Nama, Sebuah Cerita",,
"Title","1.0","Title-{MB_18008+spy_10039}","MB_18008+spy_10039","{Ways Over Water|Ways Over Water}","Ways Over Water",,
"Title","1.0","Title-{MB_15538+spy_850}","MB_15538+spy_850","{Baltimore|Baltimore}","Baltimore",,
"Title","1.0","Title-{MB_15925+WDC_18646}","MB_15925+WDC_18646","{Fahrrad|Fahrrad}","Fahrrad",,
"Title","1.0","Title-{MB_61164+spy_13268}","MB_61164+spy_13268","{X Anniversarivm|X Anniversarivm}","X Anniversarivm",,
"Title","1.0","Title-{MB_49798+WDC_9609}","MB_49798+WDC_9609","{Greatest Hits|Greatest Hits}","Greatest Hits",,
"Title","1.0","Title-{MB_22817+spy_19129}","MB_22817+spy_19129","{Look Up Child|Look Up Child}","Look Up Child",,
"Title","1.0","Title-{MB_32190+WDC_14118+WDC_2045+WDC_22295+WDC_34459+WDC_37916+WDC_4834}","MB_32190+WDC_14118+WDC_2045+WDC_22295+WDC_34459+WDC_37916+WDC_4834","{3-D The Catalogue|3-D The Catalogue|3-D The Catalogue|3-D The Catalogue|3-D The Catalogue|3-D The Catalogue|3-D The Catalogue}","3-D The Catalogue",,
"Title","1.0","Title-{MB_48963+WDC_24147}","MB_48963+WDC_24147","{I'm Alive (REBiRTH Festival Anthem 2019) (Re-Style & Vertex remix)|I'm Alive (REBiRTH Festival Anthem 2019) (Re-Style & Vertex Remix)}","I'm Alive (REBiRTH Festival Anthem 2019) (Re-Style & Vertex Remix)",,
"Title","1.0","Title-{MB_3078+WDC_30883+WDC_40357}","MB_3078+WDC_30883+WDC_40357","{As I Love You|As I Love You|As I Love You}","As I Love You",,
"Title","1.0","Title-{MB_79646+WDC_37601}","MB_79646+WDC_37601","{Hand on the Torch|Hand On The Torch}","Hand On The Torch",,
"Title","1.0","Title-{MB_18856+MB_18857+spy_19982}","MB_18856+MB_18857+spy_19982","{El que sabe, sabe|El que sabe, sabe|El Que Sabe, Sabe}","El Que Sabe, Sabe",,
"Title","0.0","Title-{MB_42409+WDC_21971}","MB_42409+WDC_21971","{La fortuna che abbiamo - live|La fortuna che abbiamo}","La fortuna che abbiamo - live",,
"Title","1.0","Title-{MB_10653+WDC_15184}","MB_10653+WDC_15184","{EX_MACHINA|EX_MACHINA}","EX_MACHINA",,
"Title","1.0","Title-{MB_20907+WDC_19274}","MB_20907+WDC_19274","{Slavery|Slavery}","Slavery",,
"Title","1.0","Title-{MB_29084+spy_18684}","MB_29084+spy_18684","{U Mad|U Mad}","U Mad",,
"Title","1.0","Title-{MB_42276+WDC_34859}","MB_42276+WDC_34859","{Numma Eyns|Numma Eyns}","Numma Eyns",,
"Title","0.8333333333333334","Title-{MB_74117+WDC_14535+WDC_17457+WDC_32785+WDC_7124+WDC_779}","MB_74117+WDC_14535+WDC_17457+WDC_32785+WDC_7124+WDC_779","{Lyte as a Rock|Lyte As A Rock (Explicit)|Lyte As A Rock (Explicit)|Lyte As A Rock (Explicit)|Lyte As A Rock (Explicit)|Lyte As A Rock (Explicit)}","Lyte As A Rock (Explicit)",,
"Title","1.0","Title-{MB_21630+spy_7953}","MB_21630+spy_7953","{Lounatic|Lounatic}","Lounatic",,
"Title","1.0","Title-{MB_76216+WDC_856}","MB_76216+WDC_856","{Buckingham Solo|Buckingham Solo}","Buckingham Solo",,
"Title","1.0","Title-{MB_49063+WDC_1808+WDC_42868}","MB_49063+WDC_1808+WDC_42868","{This Is Tim Hardin|This Is Tim Hardin|This Is Tim Hardin}","This Is Tim Hardin",,
"Title","1.0","Title-{MB_6998+WDC_2666+WDC_43015}","MB_6998+WDC_2666+WDC_43015","{Not Such an Innocent Girl|Not Such An Innocent Girl|Not Such An Innocent Girl}","Not Such An Innocent Girl",,
"Title","1.0","Title-{MB_58612+spy_4162}","MB_58612+spy_4162","{SoundWaves EP|SoundWaves EP}","SoundWaves EP",,
"Title","1.0","Title-{MB_15772+WDC_19275}","MB_15772+WDC_19275","{Decade Live|Decade Live}","Decade Live",,
"Title","1.0","Title-{MB_9362+WDC_7612+WDC_9310}","MB_9362+WDC_7612+WDC_9310","{Pray for Rain|Pray For Rain|Pray For Rain}","Pray for Rain",,
"Title","1.0","Title-{MB_8082+WDC_2242}","MB_8082+WDC_2242","{Let’s Go|Let's Go}","Let's Go",,
"Title","1.0","Title-{MB_30050+MB_30053+MB_5163+spy_2680}","MB_30050+MB_30053+MB_5163+spy_2680","{Todo tiene su hora|Todo tiene su hora|Todo tiene su hora|Todo Tiene Su Hora}","Todo tiene su hora",,
"Title","1.0","Title-{MB_48441+spy_9848}","MB_48441+spy_9848","{Floor Seats|Floor Seats}","Floor Seats",,
"Title","1.0","Title-{MB_42731+spy_12494}","MB_42731+spy_12494","{Cinta Tak Mungkin Berhenti|Cinta Tak Mungkin Berhenti}","Cinta Tak Mungkin Berhenti",,
"Title","1.0","Title-{WDC_29384+WDC_5496+spy_6219}","WDC_29384+WDC_5496+spy_6219","{My Life II...The Journey Continues (Act 1)|My Life II...The Journey Continues (Act 1)|My Life II...The Journey Continues (Act 1)}","My Life II...The Journey Continues (Act 1)",,
"Title","1.0","Title-{MB_33148+spy_10082}","MB_33148+spy_10082","{The Lost Album|The Lost Album}","The Lost Album",,
"Title","1.0","Title-{MB_934+MB_938+spy_10321}","MB_934+MB_938+spy_10321","{Seven Shades of Heartbreak|Seven Shades of Heartbreak|Seven Shades of Heartbreak}","Seven Shades of Heartbreak",,
"Title","1.0","Title-{MB_33500+spy_3862}","MB_33500+spy_3862","{Kau Rumahku|Kau Rumahku}","Kau Rumahku",,
